Entity,Code,Day,total_vaccinations
Nevada,,2021-10-20,3541997
Nevada,,2021-10-21,3549119
Nevada,,2021-10-22,3558077
Nevada,,2021-10-23,3564698
Nevada,,2021-10-24,3573760
Nevada,,2021-10-25,3580718
Nevada,,2021-10-26,3589453
Nevada,,2021-10-27,3597492
Nevada,,2021-10-28,3612712
Nevada,,2021-10-29,3624178
Nevada,,2021-10-30,3636422
Nevada,,2021-10-31,3648724
Nevada,,2021-11-01,3660182
Nevada,,2021-11-02,3666863
Nevada,,2021-11-03,3675224
Nevada,,2021-11-04,3685031
Nevada,,2021-11-05,3693009
Nevada,,2021-11-06,3702621
Nevada,,2021-11-07,3718609
Nevada,,2021-11-08,3732146
Nevada,,2021-11-09,3737729
Nevada,,2021-11-10,3745932
Nevada,,2021-11-12,3775032
Nevada,,2021-11-13,3785848
Nevada,,2021-11-14,3802545
Nevada,,2021-11-15,3814226
Nevada,,2021-11-16,3820954
Nevada,,2021-11-17,3828619
Nevada,,2021-11-18,3842321
Nevada,,2021-11-19,3849347
Nevada,,2021-11-20,3859122
Nevada,,2021-11-21,3879036
Nevada,,2021-11-22,3891373
Nevada,,2021-11-23,3899124
Nevada,,2021-11-24,3908996
Nevada,,2021-11-29,3956125
Nevada,,2021-11-30,3963229
Nevada,,2021-12-01,3973726
Nevada,,2021-12-02,3988518
Nevada,,2021-12-03,3999155
Nevada,,2021-12-04,4011685
Nevada,,2021-12-05,4027559
Nevada,,2021-12-06,4043027
Nevada,,2021-12-07,4051842
Nevada,,2021-12-08,4060865
Nevada,,2021-12-09,4075905
Nevada,,2021-12-10,4092982
Nevada,,2021-12-11,4108929
Nevada,,2021-12-12,4124444
Nevada,,2021-12-13,4136763
Nevada,,2021-12-14,4142356
Nevada,,2021-12-15,4154011
Nevada,,2021-12-16,4165243
Nevada,,2021-12-17,4179236
Nevada,,2021-12-18,4189587
Nevada,,2021-12-19,4205214
Nevada,,2021-12-20,4216754
Nevada,,2021-12-21,4223921
Nevada,,2021-12-22,4234393
Nevada,,2021-12-23,4248762
Nevada,,2021-12-27,4279141
Nevada,,2021-12-28,4290582
Nevada,,2021-12-29,4300206
Nevada,,2021-12-30,4314411
Nevada,,2022-01-04,4356592
Nevada,,2022-01-05,4366397
Nevada,,2022-01-06,4379291
Nevada,,2022-01-07,4391600
Nevada,,2022-01-08,4403319
Nevada,,2022-01-09,4416387
Nevada,,2022-01-10,4428135
Nevada,,2022-01-11,4435312
Nevada,,2022-01-12,4444455
Nevada,,2022-01-13,4454718
Nevada,,2022-01-14,4465856
Nevada,,2022-01-15,4475063
Nevada,,2022-01-18,4501815
Nevada,,2022-01-19,4506511
Nevada,,2022-01-20,4517072
Nevada,,2022-01-21,4525127
Nevada,,2022-01-22,4532302
Nevada,,2022-01-23,4539931
Nevada,,2022-01-24,4547330
Nevada,,2022-01-25,4551644
Nevada,,2022-01-26,4558029
Nevada,,2022-01-27,4565412
Nevada,,2022-01-28,4571775
Nevada,,2022-01-29,4577872
Nevada,,2022-01-30,4584337
Nevada,,2022-01-31,4590489
Nevada,,2022-02-01,4594576
Nevada,,2022-02-02,4599312
Nevada,,2022-02-03,4604474
Nevada,,2022-02-04,4608637
Nevada,,2022-02-05,4614164
Nevada,,2022-02-06,4620267
Nevada,,2022-02-07,4625263
Nevada,,2022-02-08,4628765
Nevada,,2022-02-09,4632848
Nevada,,2022-02-10,4637428
Nevada,,2022-02-11,4641908
Nevada,,2022-02-12,4645571
Nevada,,2022-02-13,4650808
Nevada,,2022-02-14,4655524
Nevada,,2022-02-15,4659212
Nevada,,2022-02-16,4661956
Nevada,,2022-02-17,4681622
Nevada,,2022-02-18,4685518
Nevada,,2022-02-19,4688615
Nevada,,2022-02-22,4694737
Nevada,,2022-02-23,4699656
Nevada,,2022-02-24,4702645
Nevada,,2022-02-25,4705478
Nevada,,2022-02-26,4707786
Nevada,,2022-02-28,4710745
Nevada,,2022-03-01,4714873
Nevada,,2022-03-02,4717007
Nevada,,2022-03-03,4719621
Nevada,,2022-03-04,4722078
Nevada,,2022-03-05,4723894
Nevada,,2022-03-06,4726894
Nevada,,2022-03-07,4729072
Nevada,,2022-03-08,4730118
Nevada,,2022-03-09,4732614
Nevada,,2022-03-10,4745377
Nevada,,2022-03-11,4749728
Nevada,,2022-03-12,4758415
Nevada,,2022-03-13,4760150
Nevada,,2022-03-14,4762122
Nevada,,2022-03-15,4763229
Nevada,,2022-03-16,4765079
Nevada,,2022-03-17,4766561
Nevada,,2022-03-18,4768680
Nevada,,2022-03-19,4770137
Nevada,,2022-03-20,4772023
Nevada,,2022-03-21,4773640
Nevada,,2022-03-22,4774758
Nevada,,2022-03-23,4776552
Nevada,,2022-03-24,4778395
Nevada,,2022-03-25,4780116
Nevada,,2022-03-26,4781626
Nevada,,2022-03-27,4783305
Nevada,,2022-03-28,4783305
Nevada,,2022-03-29,4785539
Nevada,,2022-03-30,4786943
Nevada,,2022-03-31,4788614
Nevada,,2022-04-01,4791380
Nevada,,2022-04-02,4795782
Nevada,,2022-04-03,4800299
Nevada,,2022-04-04,4804882
Nevada,,2022-04-05,4807437
Nevada,,2022-04-06,4811104
Nevada,,2022-04-07,4814417
Nevada,,2022-04-08,4819308
Nevada,,2022-04-09,4822877
Nevada,,2022-04-10,4826555
Nevada,,2022-04-11,4831385
Nevada,,2022-04-12,4833670
Nevada,,2022-04-13,4833824
Nevada,,2022-04-14,4842376
Nevada,,2022-04-15,4846899
Nevada,,2022-04-17,4856083
Nevada,,2022-04-18,4858343
Nevada,,2022-04-19,4860463
Nevada,,2022-04-20,4863554
Nevada,,2022-04-21,4867611
Nevada,,2022-04-23,4874283
Nevada,,2022-04-24,4878186
Nevada,,2022-04-25,4880887
Nevada,,2022-04-26,4882562
Nevada,,2022-04-27,4885018
Nevada,,2022-04-29,4891442
Nevada,,2022-04-30,4895487
Nevada,,2022-05-01,4899288
Nevada,,2022-05-02,4901151
Nevada,,2022-05-03,4903097
Nevada,,2022-05-04,4905588
Nevada,,2022-05-05,4909678
Nevada,,2022-05-06,4912467
Nevada,,2022-05-07,4915024
Nevada,,2022-05-08,4918540
Nevada,,2022-05-09,4920959
Nevada,,2022-05-10,4921891
Nevada,,2022-05-12,4927396
Nevada,,2022-05-13,4930247
Nevada,,2022-05-14,4932964
Nevada,,2022-05-15,4937056
Nevada,,2022-05-16,4939072
Nevada,,2022-05-17,4941431
Nevada,,2022-05-18,4943364
Nevada,,2022-05-19,4946097
Nevada,,2022-05-20,4948903
Nevada,,2022-05-21,4952429
Nevada,,2022-05-22,4955035
Nevada,,2022-05-23,4957982
Nevada,,2022-05-24,4960541
Nevada,,2022-05-25,4962420
Nevada,,2022-05-26,4965417
Nevada,,2022-05-27,4969158
Nevada,,2022-05-31,4975200
Nevada,,2022-06-01,4978246
Nevada,,2022-06-02,4982585
Nevada,,2022-06-03,4985405
Nevada,,2022-06-04,4988380
Nevada,,2022-06-05,4992140
Nevada,,2022-06-06,4994119
Nevada,,2022-06-07,4995871
Nevada,,2022-06-08,4998330
Nevada,,2022-06-09,5000358
Nevada,,2022-06-10,5004076
Nevada,,2022-06-11,5007000
Nevada,,2022-06-12,5009623
Nevada,,2022-06-13,5011472
Nevada,,2022-06-14,5012602
Nevada,,2022-06-15,5014404
Nevada,,2022-06-16,5016725
Nevada,,2022-06-22,5028127
Nevada,,2022-06-29,5032542
Nevada,,2022-07-06,5042837
Nevada,,2022-07-13,5055218
Nevada,,2022-07-20,5071445
Nevada,,2022-07-27,5085572
Nevada,,2022-08-03,5100859
Nevada,,2022-08-10,5111669
Nevada,,2022-08-17,5120034
Nevada,,2022-08-24,5127825
Nevada,,2022-08-31,5134126
Nevada,,2022-09-07,5136697
Nevada,,2022-09-14,5152562
Nevada,,2022-12-14,5467352
Nevada,,2022-12-21,5489229
Nevada,,2022-12-28,5505852
Nevada,,2023-01-04,5515294
Nevada,,2023-01-11,5524134
Nevada,,2023-01-18,5533585
Nevada,,2023-01-25,5539472
Nevada,,2023-02-01,5544497
Nevada,,2023-02-08,5548847
Nevada,,2023-02-15,5552170
Nevada,,2023-02-22,5555225
Nevada,,2023-03-01,5558573
Nevada,,2023-03-08,5561609
Nevada,,2023-03-15,5565233
Nevada,,2023-03-22,5567874
Nevada,,2023-03-29,5570723
New Hampshire,,2021-01-12,50613
New Hampshire,,2021-01-13,55218
New Hampshire,,2021-01-14,58711
New Hampshire,,2021-01-15,62517
New Hampshire,,2021-01-19,71556
New Hampshire,,2021-01-20,75418
New Hampshire,,2021-01-21,80639
New Hampshire,,2021-01-22,85595
New Hampshire,,2021-01-23,89816
New Hampshire,,2021-01-24,93338
New Hampshire,,2021-01-25,94623
New Hampshire,,2021-01-26,97002
New Hampshire,,2021-01-27,103080
New Hampshire,,2021-01-28,110451
New Hampshire,,2021-01-29,117408
New Hampshire,,2021-01-30,123740
New Hampshire,,2021-01-31,128313
New Hampshire,,2021-02-01,130515
New Hampshire,,2021-02-02,135799
New Hampshire,,2021-02-03,138271
New Hampshire,,2021-02-04,145086
New Hampshire,,2021-02-05,153145
New Hampshire,,2021-02-06,161178
New Hampshire,,2021-02-07,165887
New Hampshire,,2021-02-08,166603
New Hampshire,,2021-02-09,168727
New Hampshire,,2021-02-10,176192
New Hampshire,,2021-02-11,184103
New Hampshire,,2021-02-12,191114
New Hampshire,,2021-02-13,200675
New Hampshire,,2021-02-14,208541
New Hampshire,,2021-02-16,216649
New Hampshire,,2021-02-17,218316
New Hampshire,,2021-02-18,226863
New Hampshire,,2021-02-19,241386
New Hampshire,,2021-02-20,250296
New Hampshire,,2021-02-21,260809
New Hampshire,,2021-02-22,267893
New Hampshire,,2021-02-23,274267
New Hampshire,,2021-02-24,282235
New Hampshire,,2021-02-25,291248
New Hampshire,,2021-02-26,299874
New Hampshire,,2021-02-27,310769
New Hampshire,,2021-02-28,321602
New Hampshire,,2021-03-01,324806
New Hampshire,,2021-03-02,330538
New Hampshire,,2021-03-03,339484
New Hampshire,,2021-03-04,349825
New Hampshire,,2021-03-05,358497
New Hampshire,,2021-03-06,371111
New Hampshire,,2021-03-07,382103
New Hampshire,,2021-03-08,385485
New Hampshire,,2021-03-09,393931
New Hampshire,,2021-03-10,405366
New Hampshire,,2021-03-11,418658
New Hampshire,,2021-03-12,431296
New Hampshire,,2021-03-13,450103
New Hampshire,,2021-03-14,460696
New Hampshire,,2021-03-15,465226
New Hampshire,,2021-03-16,471480
New Hampshire,,2021-03-17,478758
New Hampshire,,2021-03-18,489626
New Hampshire,,2021-03-19,500911
New Hampshire,,2021-03-20,514422
New Hampshire,,2021-03-21,529948
New Hampshire,,2021-03-22,537577
New Hampshire,,2021-03-23,545500
New Hampshire,,2021-03-24,554889
New Hampshire,,2021-03-25,566168
New Hampshire,,2021-03-26,574612
New Hampshire,,2021-03-27,586018
New Hampshire,,2021-03-28,598445
New Hampshire,,2021-03-29,602562
New Hampshire,,2021-03-30,607126
New Hampshire,,2021-03-31,614984
New Hampshire,,2021-04-01,707655
New Hampshire,,2021-04-02,721042
New Hampshire,,2021-04-03,764940
New Hampshire,,2021-04-04,774277
New Hampshire,,2021-04-05,796674
New Hampshire,,2021-04-06,800922
New Hampshire,,2021-04-07,829371
New Hampshire,,2021-04-08,858460
New Hampshire,,2021-04-09,889074
New Hampshire,,2021-04-10,922666
New Hampshire,,2021-04-11,958018
New Hampshire,,2021-04-12,978713
New Hampshire,,2021-04-13,996633
New Hampshire,,2021-04-14,1008027
New Hampshire,,2021-04-15,1050144
New Hampshire,,2021-05-07,1141718
New Hampshire,,2021-05-08,1144819
New Hampshire,,2021-05-09,1148596
New Hampshire,,2021-05-10,1151245
New Hampshire,,2021-05-11,1152483
New Hampshire,,2021-05-12,1156401
New Hampshire,,2021-05-13,1201567
New Hampshire,,2021-05-27,1375987
New Hampshire,,2021-05-28,1384838
New Hampshire,,2021-05-29,1384917
New Hampshire,,2021-05-30,1384922
New Hampshire,,2021-06-01,1399503
New Hampshire,,2021-06-02,1406869
New Hampshire,,2021-06-03,1407303
New Hampshire,,2021-06-04,1413342
New Hampshire,,2021-06-05,1419599
New Hampshire,,2021-06-06,1419997
New Hampshire,,2021-06-07,1429285
New Hampshire,,2021-06-08,1451012
New Hampshire,,2021-06-09,1451393
New Hampshire,,2021-06-10,1457239
New Hampshire,,2021-06-11,1465086
New Hampshire,,2021-06-12,1469474
New Hampshire,,2021-06-13,1470024
New Hampshire,,2021-06-14,1470698
New Hampshire,,2021-06-15,1479763
New Hampshire,,2021-06-16,1486923
New Hampshire,,2021-06-17,1490887
New Hampshire,,2021-06-18,1491368
New Hampshire,,2021-06-19,1497072
New Hampshire,,2021-06-20,1497597
New Hampshire,,2021-06-21,1500484
New Hampshire,,2021-06-22,1500723
New Hampshire,,2021-06-23,1501120
New Hampshire,,2021-06-24,1501636
New Hampshire,,2021-06-25,1508085
New Hampshire,,2021-06-26,1508338
New Hampshire,,2021-06-27,1508789
New Hampshire,,2021-06-28,1514552
New Hampshire,,2021-06-29,1514977
New Hampshire,,2021-06-30,1515365
New Hampshire,,2021-07-01,1532741
New Hampshire,,2021-07-02,1534269
New Hampshire,,2021-07-03,1546156
New Hampshire,,2021-07-04,1546443
New Hampshire,,2021-07-06,1547687
New Hampshire,,2021-07-07,1548161
New Hampshire,,2021-07-08,1556107
New Hampshire,,2021-07-09,1557604
New Hampshire,,2021-07-10,1558796
New Hampshire,,2021-07-11,1560198
New Hampshire,,2021-07-12,1563664
New Hampshire,,2021-07-13,1564776
New Hampshire,,2021-07-14,1565641
New Hampshire,,2021-07-15,1567201
New Hampshire,,2021-07-16,1569207
New Hampshire,,2021-07-17,1570297
New Hampshire,,2021-07-18,1571439
New Hampshire,,2021-07-19,1572700
New Hampshire,,2021-07-20,1575424
New Hampshire,,2021-07-21,1576441
New Hampshire,,2021-07-22,1577904
New Hampshire,,2021-07-23,1578909
New Hampshire,,2021-07-24,1580696
New Hampshire,,2021-07-25,1581875
New Hampshire,,2021-07-26,1583065
New Hampshire,,2021-07-27,1583777
New Hampshire,,2021-07-28,1587990
New Hampshire,,2021-07-29,1589310
New Hampshire,,2021-07-30,1590807
New Hampshire,,2021-07-31,1591970
New Hampshire,,2021-08-01,1593438
New Hampshire,,2021-08-02,1596739
New Hampshire,,2021-08-03,1597768
New Hampshire,,2021-08-04,1599189
New Hampshire,,2021-08-05,1600618
New Hampshire,,2021-08-06,1601825
New Hampshire,,2021-08-07,1604166
New Hampshire,,2021-08-08,1605844
New Hampshire,,2021-08-12,1613843
New Hampshire,,2021-08-13,1615121
New Hampshire,,2021-08-14,1617808
New Hampshire,,2021-08-15,1619487
New Hampshire,,2021-08-16,1621082
New Hampshire,,2021-08-17,1622109
New Hampshire,,2021-08-18,1626150
New Hampshire,,2021-08-19,1628334
New Hampshire,,2021-08-20,1630207
New Hampshire,,2021-08-21,1668390
New Hampshire,,2021-08-22,1670065
New Hampshire,,2021-08-23,1671416
New Hampshire,,2021-08-24,1674409
New Hampshire,,2021-08-25,1676223
New Hampshire,,2021-08-26,1677898
New Hampshire,,2021-08-27,1679451
New Hampshire,,2021-08-28,1681013
New Hampshire,,2021-08-29,1682590
New Hampshire,,2021-08-30,1683810
New Hampshire,,2021-08-31,1685080
New Hampshire,,2021-09-01,1686698
New Hampshire,,2021-09-02,1687622
New Hampshire,,2021-09-03,1698614
New Hampshire,,2021-09-04,1700039
New Hampshire,,2021-09-07,1703657
New Hampshire,,2021-09-08,1705069
New Hampshire,,2021-09-09,1707796
New Hampshire,,2021-09-10,1708632
New Hampshire,,2021-09-11,1710339
New Hampshire,,2021-09-12,1713753
New Hampshire,,2021-09-13,1715740
New Hampshire,,2021-09-14,1717349
New Hampshire,,2021-09-15,1721613
New Hampshire,,2021-09-16,1723006
New Hampshire,,2021-09-17,1724464
New Hampshire,,2021-09-18,1725773
New Hampshire,,2021-09-19,1727263
New Hampshire,,2021-09-20,1728676
New Hampshire,,2021-09-21,1729922
New Hampshire,,2021-09-22,1731154
New Hampshire,,2021-09-23,1734548
New Hampshire,,2021-09-24,1735542
New Hampshire,,2021-09-25,1737171
New Hampshire,,2021-09-26,1738579
New Hampshire,,2021-09-27,1744170
New Hampshire,,2021-09-28,1746185
New Hampshire,,2021-09-29,1750221
New Hampshire,,2021-09-30,1753412
New Hampshire,,2021-10-01,1756682
New Hampshire,,2021-10-02,1759007
New Hampshire,,2021-10-03,1762476
New Hampshire,,2021-10-04,1769875
New Hampshire,,2021-10-05,1772296
New Hampshire,,2021-10-06,1778335
New Hampshire,,2021-10-07,1781147
New Hampshire,,2021-10-08,1783818
New Hampshire,,2021-10-09,1829623
New Hampshire,,2021-10-12,1842823
New Hampshire,,2021-10-13,1845507
New Hampshire,,2021-10-14,1847519
New Hampshire,,2021-10-15,1850814
New Hampshire,,2021-10-16,1853147
New Hampshire,,2021-10-17,1856155
New Hampshire,,2021-10-18,1858312
New Hampshire,,2021-10-19,1866032
New Hampshire,,2021-10-20,1868872
New Hampshire,,2021-10-21,1871633
New Hampshire,,2021-10-22,1876019
New Hampshire,,2021-10-23,1878947
New Hampshire,,2021-10-24,1881623
New Hampshire,,2021-10-25,1884965
New Hampshire,,2021-10-26,1889321
New Hampshire,,2021-10-27,1898613
New Hampshire,,2021-10-28,1901441
New Hampshire,,2021-10-29,1908129
New Hampshire,,2021-10-30,1913579
New Hampshire,,2021-10-31,1915934
New Hampshire,,2021-11-01,1926363
New Hampshire,,2021-11-02,1942046
New Hampshire,,2021-11-03,1947220
New Hampshire,,2021-11-04,1952317
New Hampshire,,2021-11-05,1957802
New Hampshire,,2021-11-06,1964463
New Hampshire,,2021-11-07,1966626
New Hampshire,,2021-11-08,1972629
New Hampshire,,2021-11-09,1976488
New Hampshire,,2021-11-10,1981531
New Hampshire,,2021-11-12,1991788
New Hampshire,,2021-11-13,1997328
New Hampshire,,2021-11-14,2001533
New Hampshire,,2021-11-15,2023050
New Hampshire,,2021-11-16,2034199
New Hampshire,,2021-11-17,2045276
New Hampshire,,2021-11-18,2050185
New Hampshire,,2021-11-19,2055661
New Hampshire,,2021-11-20,2073495
New Hampshire,,2022-09-28,2582617
New Hampshire,,2022-10-05,2618040
New Hampshire,,2022-10-12,2649747
New Hampshire,,2022-10-19,2650292
New Hampshire,,2022-10-26,2739221
New Hampshire,,2022-11-02,2739839
New Hampshire,,2022-11-09,2740318
New Hampshire,,2022-11-16,2740607
New Hampshire,,2022-11-23,2740960
New Hampshire,,2022-11-30,2741100
New Hampshire,,2022-12-07,2874094
New Hampshire,,2022-12-14,2884717
New Hampshire,,2022-12-21,2906028
New Hampshire,,2022-12-28,2906126
New Hampshire,,2023-01-04,2906241
New Hampshire,,2023-01-11,2906363
New Hampshire,,2023-01-18,2934387
New Hampshire,,2023-01-25,2940278
New Hampshire,,2023-02-01,2946578
New Hampshire,,2023-02-08,2951384
New Hampshire,,2023-02-15,2953871
New Hampshire,,2023-02-22,2956696
New Hampshire,,2023-03-01,2959206
New Hampshire,,2023-03-08,2959245
New Hampshire,,2023-03-15,2967891
New Hampshire,,2023-03-22,2968379
New Hampshire,,2023-03-29,2970130
New Jersey,,2021-01-12,221045
New Jersey,,2021-01-14,263422
New Jersey,,2021-01-15,317070
New Jersey,,2021-01-19,400148
New Jersey,,2021-01-20,432220
New Jersey,,2021-01-21,432220
New Jersey,,2021-01-22,464363
New Jersey,,2021-01-23,500889
New Jersey,,2021-01-24,535625
New Jersey,,2021-01-25,563141
New Jersey,,2021-01-26,575733
New Jersey,,2021-01-27,611862
New Jersey,,2021-01-28,648215
New Jersey,,2021-01-29,727426
New Jersey,,2021-01-30,768944
New Jersey,,2021-01-31,795440
New Jersey,,2021-02-01,810293
New Jersey,,2021-02-02,836584
New Jersey,,2021-02-03,851721
New Jersey,,2021-02-04,851721
New Jersey,,2021-02-05,884736
New Jersey,,2021-02-06,1041289
New Jersey,,2021-02-07,1074805
New Jersey,,2021-02-08,1094886
New Jersey,,2021-02-09,1096789
New Jersey,,2021-02-10,1148733
New Jersey,,2021-02-11,1196677
New Jersey,,2021-02-12,1252742
New Jersey,,2021-02-13,1309703
New Jersey,,2021-02-14,1349327
New Jersey,,2021-02-16,1427336
New Jersey,,2021-02-17,1480413
New Jersey,,2021-02-18,1542174
New Jersey,,2021-02-19,1604448
New Jersey,,2021-02-20,1648599
New Jersey,,2021-02-21,1689031
New Jersey,,2021-02-22,1711610
New Jersey,,2021-02-23,1759059
New Jersey,,2021-02-24,1803596
New Jersey,,2021-02-25,1866378
New Jersey,,2021-02-26,1943116
New Jersey,,2021-02-27,2008524
New Jersey,,2021-02-28,2065666
New Jersey,,2021-03-01,2096498
New Jersey,,2021-03-02,2187330
New Jersey,,2021-03-03,2249861
New Jersey,,2021-03-04,2325257
New Jersey,,2021-03-05,2403077
New Jersey,,2021-03-06,2478696
New Jersey,,2021-03-07,2534361
New Jersey,,2021-03-08,2571874
New Jersey,,2021-03-09,2639438
New Jersey,,2021-03-10,2714949
New Jersey,,2021-03-11,2834934
New Jersey,,2021-03-12,2916801
New Jersey,,2021-03-13,3011319
New Jersey,,2021-03-14,3065373
New Jersey,,2021-03-15,3112960
New Jersey,,2021-03-16,3174729
New Jersey,,2021-03-17,3254946
New Jersey,,2021-03-18,3346883
New Jersey,,2021-03-19,3431096
New Jersey,,2021-03-20,3514899
New Jersey,,2021-03-21,3581686
New Jersey,,2021-03-22,3635504
New Jersey,,2021-03-23,3636384
New Jersey,,2021-03-24,3781744
New Jersey,,2021-03-25,3869393
New Jersey,,2021-03-26,3958836
New Jersey,,2021-03-27,4053945
New Jersey,,2021-03-28,4142916
New Jersey,,2021-03-29,4204062
New Jersey,,2021-03-30,4292515
New Jersey,,2021-03-31,4381035
New Jersey,,2021-04-01,4523995
New Jersey,,2021-04-02,4655258
New Jersey,,2021-04-03,4766910
New Jersey,,2021-04-04,4855447
New Jersey,,2021-04-05,4909547
New Jersey,,2021-04-06,4979819
New Jersey,,2021-04-07,5094041
New Jersey,,2021-04-08,5226827
New Jersey,,2021-04-09,5351413
New Jersey,,2021-04-10,5495689
New Jersey,,2021-04-11,5590502
New Jersey,,2021-04-12,5673369
New Jersey,,2021-04-13,5769561
New Jersey,,2021-04-14,5874832
New Jersey,,2021-04-15,5978301
New Jersey,,2021-04-16,6076066
New Jersey,,2021-04-17,6188717
New Jersey,,2021-04-18,6269398
New Jersey,,2021-04-19,6340637
New Jersey,,2021-04-20,6415408
New Jersey,,2021-04-21,6510179
New Jersey,,2021-04-22,6605809
New Jersey,,2021-04-23,6720403
New Jersey,,2021-04-24,6826763
New Jersey,,2021-04-25,6908470
New Jersey,,2021-04-26,6974357
New Jersey,,2021-04-27,7052362
New Jersey,,2021-04-28,7133352
New Jersey,,2021-04-29,7217144
New Jersey,,2021-04-30,7302231
New Jersey,,2021-05-01,7381197
New Jersey,,2021-05-02,7430120
New Jersey,,2021-05-03,7468871
New Jersey,,2021-05-04,7518475
New Jersey,,2021-05-05,7600716
New Jersey,,2021-05-06,7677602
New Jersey,,2021-05-07,7773775
New Jersey,,2021-05-08,7858549
New Jersey,,2021-05-09,7934175
New Jersey,,2021-05-10,7999599
New Jersey,,2021-05-11,8043316
New Jersey,,2021-05-12,8103394
New Jersey,,2021-05-13,8156536
New Jersey,,2021-05-14,8218240
New Jersey,,2021-05-15,8300824
New Jersey,,2021-05-16,8358727
New Jersey,,2021-05-17,8395059
New Jersey,,2021-05-18,8431873
New Jersey,,2021-05-19,8508720
New Jersey,,2021-05-20,8576106
New Jersey,,2021-05-21,8666138
New Jersey,,2021-05-22,8724828
New Jersey,,2021-05-23,8774427
New Jersey,,2021-05-24,8803139
New Jersey,,2021-05-25,8841278
New Jersey,,2021-05-26,8890965
New Jersey,,2021-05-27,8944596
New Jersey,,2021-05-28,8988961
New Jersey,,2021-05-29,9045800
New Jersey,,2021-05-30,9083396
New Jersey,,2021-06-01,9120351
New Jersey,,2021-06-02,9150101
New Jersey,,2021-06-03,9195623
New Jersey,,2021-06-04,9237904
New Jersey,,2021-06-05,9238253
New Jersey,,2021-06-06,9286153
New Jersey,,2021-06-07,9335740
New Jersey,,2021-06-08,9389685
New Jersey,,2021-06-09,9390172
New Jersey,,2021-06-10,9438282
New Jersey,,2021-06-25,9667905
New Jersey,,2021-06-26,9724314
New Jersey,,2021-06-27,9786757
New Jersey,,2021-06-28,9803748
New Jersey,,2021-06-29,9819195
New Jersey,,2021-06-30,9841494
New Jersey,,2021-07-01,9864834
New Jersey,,2021-07-02,9886228
New Jersey,,2021-07-03,9907493
New Jersey,,2021-07-04,9924787
New Jersey,,2021-07-06,9940163
New Jersey,,2021-07-07,9958439
New Jersey,,2021-07-08,9976885
New Jersey,,2021-07-09,9995935
New Jersey,,2021-07-10,10013126
New Jersey,,2021-07-11,10029522
New Jersey,,2021-07-12,10041464
New Jersey,,2021-07-13,10053662
New Jersey,,2021-07-14,10070697
New Jersey,,2021-07-15,10087454
New Jersey,,2021-07-16,10103999
New Jersey,,2021-07-17,10119780
New Jersey,,2021-07-18,10137429
New Jersey,,2021-07-19,10149152
New Jersey,,2021-07-20,10159349
New Jersey,,2021-07-21,10178925
New Jersey,,2021-07-22,10197628
New Jersey,,2021-07-23,10216488
New Jersey,,2021-07-24,10239436
New Jersey,,2021-07-25,10255677
New Jersey,,2021-07-26,10267285
New Jersey,,2021-07-27,10280170
New Jersey,,2021-07-28,10317112
New Jersey,,2021-07-29,10336670
New Jersey,,2021-07-30,10355671
New Jersey,,2021-07-31,10380457
New Jersey,,2021-08-01,10396207
New Jersey,,2021-08-02,10407999
New Jersey,,2021-08-03,10421599
New Jersey,,2021-08-04,10443839
New Jersey,,2021-08-05,10462507
New Jersey,,2021-08-06,10483346
New Jersey,,2021-08-07,10503399
New Jersey,,2021-08-08,10522285
New Jersey,,2021-08-09,10535188
New Jersey,,2021-08-10,10549532
New Jersey,,2021-08-11,10566222
New Jersey,,2021-08-12,10582372
New Jersey,,2021-08-13,10611715
New Jersey,,2021-08-14,10630697
New Jersey,,2021-08-15,10650221
New Jersey,,2021-08-16,10667461
